,Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal)
10551,50,Female,68.0,1.64,175.0,141.0,62.0,1.21,Strength,24.1,4.1,6,2,25.2,6.0,0.6991150442477876,4.1946902654867255,345.1
10552,54,Male,50.3,1.55,161.0,138.0,71.0,0.79,Mixed,31.7,4.8,5,1,20.9,8.0,0.7444444444444445,5.955555555555556,236.7
10553,48,Female,74.9,1.78,178.0,152.0,73.0,1.1,Mixed,16.7,4.4,5,1,23.8,8.0,0.7523809523809524,6.019047619047619,495.9
10554,52,Female,80.2,1.8,163.0,132.0,73.0,0.98,Cardio,14.9,3.1,6,2,24.9,7.0,0.6555555555555556,4.588888888888889,360.7
10555,18,Female,75.2,1.71,201.0,155.0,70.0,0.82,Cardio,30.8,3.0,5,1,25.9,7.0,0.648854961832061,4.541984732824427,280.1
10556,25,Female,79.4,1.63,197.0,179.0,79.0,0.82,HIIT,28.0,2.9,3,0,30.0,9.5,0.847457627118644,8.050847457627118,524.2
10557,29,Female,67.6,1.52,196.0,177.0,70.0,1.06,HIIT,14.5,3.3,7,3,29.1,9.5,0.8492063492063492,8.067460317460318,578.1
10558,36,Male,70.7,1.69,182.0,129.0,64.0,1.12,Yoga,8.9,4.6,6,2,24.8,3.0,0.5508474576271186,1.652542372881356,130.9
10559,42,Female,56.9,1.55,180.0,164.0,70.0,0.83,HIIT,27.3,3.3,3,1,23.8,9.5,0.8545454545454545,8.118181818181817,383.4
10560,49,Male,60.0,1.53,172.0,134.0,64.0,0.8,Cardio,19.9,2.9,4,1,25.6,7.0,0.6481481481481481,4.537037037037037,217.8
10561,29,Male,60.7,1.68,190.0,133.0,65.0,1.03,Yoga,23.2,4.3,4,1,21.6,3.0,0.544,1.632,102.0
10562,30,Male,71.8,1.6,185.0,150.0,69.0,1.17,Strength,14.7,3.9,4,2,27.9,6.0,0.6982758620689655,4.189655172413794,352.0
10563,45,Male,68.2,1.71,177.0,144.0,81.0,0.61,Cardio,22.9,3.0,2,0,23.2,7.0,0.65625,4.59375,191.1
10564,18,Male,71.9,1.66,202.0,161.0,66.0,1.16,Strength,13.4,3.5,7,3,26.0,6.0,0.6985294117647058,4.191176470588236,349.6
10565,23,Female,80.9,1.62,195.0,151.0,70.0,0.8,Cardio,28.2,3.0,2,0,30.9,7.0,0.648,4.5360000000000005,293.6
10566,25,Male,59.7,1.51,196.0,164.0,69.0,0.92,Mixed,19.7,4.5,5,1,26.2,8.0,0.7480314960629921,5.984251968503937,328.7
10567,21,Male,63.4,1.59,202.0,171.0,77.0,0.49,Mixed,25.5,3.6,2,0,24.9,8.0,0.752,6.016,186.9
10568,22,Female,56.0,1.6,190.0,129.0,55.0,1.03,Yoga,23.7,4.2,4,2,21.9,3.0,0.5481481481481482,1.6444444444444444,94.9
10569,42,Male,57.5,1.56,175.0,161.0,77.0,0.82,HIIT,18.6,3.2,2,0,23.7,9.5,0.8571428571428571,8.142857142857142,383.9
10570,39,Female,52.8,1.65,176.0,133.0,79.0,0.83,Yoga,20.5,3.8,5,1,19.5,3.0,0.5567010309278351,1.6701030927835052,73.2
10571,45,Female,64.0,1.57,171.0,155.0,66.0,1.08,HIIT,16.0,3.8,5,3,26.1,9.5,0.8476190476190476,8.052380952380952,556.6
10572,56,Female,49.8,1.66,160.0,114.0,58.0,0.73,Yoga,25.4,3.9,3,1,18.0,3.0,0.5490196078431373,1.647058823529412,59.9
10573,40,Female,80.9,1.7,185.0,153.0,77.0,0.8,Strength,28.6,3.8,2,0,27.9,6.0,0.7037037037037037,4.222222222222222,273.3
10574,21,Female,68.7,1.6,201.0,145.0,76.0,0.57,Yoga,27.3,3.5,3,0,26.9,3.0,0.552,1.656,64.8
10575,21,Male,72.4,1.72,194.0,175.0,71.0,0.58,HIIT,21.2,3.0,5,1,24.4,9.5,0.8455284552845529,8.032520325203253,337.3
10576,38,Female,52.1,1.54,183.0,151.0,76.0,0.84,Strength,26.3,3.9,2,0,21.9,6.0,0.7009345794392523,4.205607476635514,184.1
10577,54,Female,58.9,1.57,168.0,140.0,73.0,0.67,Strength,34.9,3.6,2,0,23.9,6.0,0.7052631578947368,4.231578947368421,167.0
10578,58,Male,50.1,1.67,160.0,114.0,58.0,0.85,Yoga,24.1,4.0,3,1,18.0,3.0,0.5490196078431373,1.647058823529412,70.1
10579,19,Male,83.5,1.75,195.0,153.0,77.0,0.77,Cardio,20.0,3.0,3,0,27.3,7.0,0.6440677966101694,4.508474576271186,289.9
10580,24,Male,72.9,1.77,191.0,162.0,78.0,0.29,Mixed,25.4,3.4,3,0,23.3,8.0,0.7433628318584071,5.946902654867257,125.7
10581,33,Male,101.9,1.84,179.0,151.0,67.0,1.08,Mixed,28.5,4.3,3,1,30.1,8.0,0.75,6.0,660.3
10582,34,Female,69.0,1.64,197.0,145.0,81.0,0.53,Yoga,25.5,3.0,2,0,25.6,3.0,0.5517241379310345,1.6551724137931034,60.5
10583,37,Male,69.3,1.67,174.0,137.0,67.0,0.36,Cardio,27.9,2.5,3,0,24.9,7.0,0.6542056074766355,4.579439252336448,114.2
10584,40,Female,63.7,1.58,174.0,140.0,61.0,1.23,Strength,28.9,3.6,5,1,25.6,6.0,0.6991150442477876,4.1946902654867255,328.7
10585,51,Male,48.6,1.55,169.0,141.0,75.0,0.62,Strength,19.6,3.4,3,0,20.1,6.0,0.7021276595744681,4.212765957446809,126.9
10586,28,Male,64.4,1.7,183.0,166.0,72.0,0.84,HIIT,21.7,3.1,3,0,22.2,9.5,0.8468468468468469,8.045045045045045,435.2
10587,51,Male,63.0,1.6,163.0,149.0,70.0,0.75,HIIT,16.8,3.1,6,2,24.5,9.5,0.8494623655913979,8.06989247311828,381.3
10588,50,Male,74.1,1.8,171.0,135.0,68.0,0.99,Cardio,22.2,3.0,5,1,22.8,7.0,0.6504854368932039,4.553398058252427,334.0
10589,43,Male,51.0,1.53,178.0,135.0,82.0,0.25,Yoga,23.3,3.1,3,0,21.7,3.0,0.5520833333333334,1.65625,21.1
10590,19,Female,68.3,1.73,203.0,142.0,66.0,0.8,Yoga,27.1,3.6,5,1,22.9,3.0,0.5547445255474452,1.6642335766423355,90.9
10591,40,Female,60.3,1.58,184.0,165.0,61.0,1.44,HIIT,18.4,4.0,6,3,24.2,9.5,0.8455284552845529,8.032520325203253,697.5
10592,58,Female,85.0,1.6,162.0,135.0,55.0,1.2,Mixed,14.6,5.1,5,3,33.3,8.0,0.7476635514018691,5.981308411214953,610.1
10593,39,Male,68.2,1.73,178.0,140.0,70.0,0.91,Cardio,17.9,3.4,3,1,22.7,7.0,0.6481481481481481,4.537037037037037,281.6
10594,51,Female,55.4,1.61,171.0,128.0,75.0,0.5,Yoga,25.1,3.7,3,0,21.3,3.0,0.5520833333333334,1.65625,45.9
10595,32,Male,62.0,1.63,195.0,159.0,76.0,0.82,Strength,24.7,3.8,4,1,23.4,6.0,0.6974789915966386,4.184873949579831,212.8
10596,27,Male,76.7,1.6,196.0,157.0,67.0,0.29,Strength,25.6,3.4,2,0,30.0,6.0,0.6976744186046512,4.186046511627907,93.1
10597,32,Female,104.6,1.86,184.0,132.0,69.0,0.57,Yoga,15.3,3.5,3,1,30.3,3.0,0.5478260869565217,1.643478260869565,98.0
10598,59,Female,83.3,1.62,164.0,130.0,67.0,1.15,Cardio,15.3,3.7,7,3,31.8,7.0,0.6494845360824743,4.546391752577319,435.5
10599,46,Male,68.8,1.69,177.0,152.0,78.0,0.84,Mixed,19.6,4.6,3,1,24.2,8.0,0.7474747474747475,5.97979797979798,345.6
10600,40,Male,73.2,1.66,174.0,147.0,66.0,0.4,Mixed,17.1,4.1,5,1,26.6,8.0,0.75,6.0,175.7
10601,34,Female,57.4,1.7,185.0,134.0,72.0,0.83,Yoga,33.7,3.7,3,0,19.8,3.0,0.5486725663716814,1.646017699115044,78.4
10602,26,Male,59.2,1.62,197.0,151.0,67.0,0.61,Cardio,20.7,2.2,3,0,22.6,7.0,0.6461538461538462,4.523076923076923,163.3
10603,53,Female,53.8,1.66,173.0,143.0,55.0,1.13,Mixed,14.3,4.1,5,3,19.5,8.0,0.7457627118644068,5.966101694915254,362.7
10604,26,Female,76.5,1.72,191.0,138.0,73.0,0.86,Yoga,27.9,4.2,3,0,25.9,3.0,0.5508474576271186,1.652542372881356,108.7
10605,33,Male,61.3,1.59,180.0,164.0,72.0,0.6,HIIT,23.6,2.4,2,0,24.2,9.5,0.8518518518518519,8.092592592592593,297.6
10606,53,Male,79.7,1.79,170.0,156.0,80.0,0.89,HIIT,30.4,3.4,5,1,24.9,9.5,0.8444444444444444,8.022222222222222,569.0
10607,50,Male,66.7,1.8,169.0,143.0,67.0,0.96,Mixed,14.4,4.2,7,2,20.6,8.0,0.7450980392156863,5.96078431372549,381.7
10608,48,Male,83.0,1.74,173.0,138.0,74.0,0.33,Cardio,28.5,1.8,3,0,27.4,7.0,0.6464646464646465,4.525252525252526,123.9
10609,23,Female,51.2,1.69,198.0,167.0,73.0,0.66,Mixed,25.4,4.1,5,1,18.0,8.0,0.752,6.016,203.3
10610,27,Male,48.3,1.45,194.0,154.0,80.0,0.68,Cardio,27.9,2.7,3,0,23.0,7.0,0.6491228070175439,4.543859649122807,149.2
10611,33,Female,69.9,1.72,185.0,158.0,76.0,0.84,Mixed,24.6,3.6,3,1,23.6,8.0,0.7522935779816514,6.018348623853211,353.4
10612,21,Female,48.5,1.64,204.0,165.0,76.0,0.38,Strength,24.3,2.8,2,0,18.0,6.0,0.6953125,4.171875,76.9
10613,39,Male,70.0,1.66,177.0,161.0,70.0,0.82,HIIT,23.2,3.4,3,1,25.5,9.5,0.8504672897196262,8.07943925233645,463.8
10614,30,Female,51.8,1.49,191.0,174.0,76.0,0.53,HIIT,20.9,2.6,3,0,23.3,9.5,0.8521739130434782,8.095652173913043,222.3
10615,33,Male,78.5,1.73,189.0,145.0,65.0,1.62,Cardio,17.8,3.7,5,2,26.2,7.0,0.6451612903225806,4.516129032258064,574.3
10616,46,Male,75.4,1.54,173.0,147.0,67.0,0.88,Mixed,15.6,4.7,5,1,32.0,8.0,0.7547169811320755,6.037735849056604,400.6
10617,23,Female,72.4,1.69,201.0,181.0,65.0,1.14,HIIT,21.4,3.5,7,3,25.3,9.5,0.8529411764705882,8.102941176470589,668.8
10618,43,Female,87.4,1.77,175.0,127.0,69.0,0.98,Yoga,24.0,4.3,3,1,27.9,3.0,0.5471698113207547,1.641509433962264,140.6
10619,28,Female,78.7,1.63,203.0,170.0,70.0,0.6,Mixed,32.2,4.1,3,0,29.5,8.0,0.7518796992481203,6.015037593984962,284.0
10620,41,Male,84.3,1.8,180.0,142.0,70.0,0.72,Cardio,27.1,3.1,5,1,26.0,7.0,0.6545454545454545,4.581818181818182,278.1
10621,46,Male,52.9,1.61,180.0,141.0,69.0,0.71,Cardio,11.9,3.1,5,2,20.5,7.0,0.6486486486486487,4.54054054054054,170.5
10622,20,Female,54.5,1.74,204.0,141.0,63.0,0.69,Yoga,25.9,3.4,3,1,18.0,3.0,0.5531914893617021,1.6595744680851063,62.4
10623,27,Male,61.2,1.55,200.0,161.0,69.0,0.79,Strength,21.9,3.8,5,1,25.5,6.0,0.7022900763358778,4.213740458015267,203.7
10624,18,Male,71.2,1.78,202.0,183.0,71.0,0.56,HIIT,27.6,3.4,2,0,22.4,9.5,0.8549618320610687,8.122137404580153,323.8
10625,43,Female,91.0,1.77,183.0,151.0,76.0,1.37,Strength,20.4,4.0,6,2,29.1,6.0,0.7009345794392523,4.205607476635514,524.3
10626,29,Male,65.9,1.73,198.0,150.0,60.0,1.36,Cardio,12.5,3.4,7,3,22.1,7.0,0.6521739130434783,4.565217391304348,409.2
10627,31,Female,64.4,1.64,190.0,153.0,83.0,0.85,Cardio,35.4,3.0,3,0,23.9,7.0,0.6542056074766355,4.579439252336448,250.7
10628,42,Female,45.9,1.54,175.0,147.0,66.0,1.09,Mixed,15.1,4.8,5,2,19.4,8.0,0.7431192660550459,5.944954128440367,297.4
10629,25,Female,60.9,1.64,204.0,160.0,77.0,0.62,Cardio,28.6,3.4,3,0,22.6,7.0,0.6535433070866141,4.574803149606299,172.7
10630,21,Male,64.9,1.79,199.0,180.0,75.0,0.67,HIIT,24.4,3.8,3,0,20.2,9.5,0.8467741935483871,8.044354838709678,349.8
10631,45,Female,59.0,1.69,175.0,159.0,69.0,0.74,HIIT,27.3,2.9,3,1,20.6,9.5,0.8490566037735849,8.066037735849058,352.2
10632,24,Female,55.3,1.52,197.0,153.0,70.0,0.78,Cardio,28.4,2.7,5,1,23.8,7.0,0.6535433070866141,4.574803149606299,197.3
10633,27,Female,53.0,1.57,189.0,152.0,67.0,1.13,Strength,31.7,4.1,3,1,21.6,6.0,0.6967213114754098,4.1803278688524586,250.4
10634,53,Female,112.5,1.81,169.0,144.0,70.0,0.66,Mixed,19.2,4.5,3,1,34.5,8.0,0.7474747474747475,5.97979797979798,444.0
10635,19,Male,81.7,1.73,203.0,155.0,67.0,0.45,Cardio,20.7,3.0,3,0,27.3,7.0,0.6470588235294118,4.529411764705882,166.5
10636,43,Female,68.7,1.56,177.0,152.0,76.0,0.59,Mixed,26.6,3.8,2,0,28.3,8.0,0.7524752475247525,6.01980198019802,244.0
10637,31,Male,53.2,1.5,189.0,135.0,69.0,0.4,Yoga,18.4,3.3,3,0,23.6,3.0,0.55,1.65,35.1
10638,33,Female,63.9,1.62,186.0,129.0,60.0,1.29,Yoga,10.2,4.5,7,3,24.4,3.0,0.5476190476190477,1.642857142857143,135.4
10639,59,Male,49.8,1.49,159.0,120.0,72.0,0.85,Yoga,21.3,3.6,3,1,22.3,3.0,0.5517241379310345,1.6551724137931034,70.1
10640,34,Male,95.6,1.66,190.0,134.0,67.0,1.46,Yoga,11.8,4.6,7,3,34.5,3.0,0.5447154471544715,1.6341463414634143,228.1
10641,39,Male,85.1,1.9,182.0,133.0,72.0,0.94,Yoga,21.3,3.6,4,1,23.6,3.0,0.5545454545454546,1.6636363636363636,133.1
10642,21,Male,49.9,1.52,204.0,165.0,74.0,0.6,Strength,26.2,3.3,2,0,21.6,6.0,0.7,4.199999999999999,125.7
10643,36,Female,57.9,1.66,181.0,147.0,67.0,0.81,Strength,24.3,3.9,5,1,21.0,6.0,0.7017543859649122,4.2105263157894735,197.5
10644,19,Female,83.1,1.81,205.0,166.0,74.0,0.93,Strength,24.4,3.6,3,1,25.3,6.0,0.7022900763358778,4.213740458015267,325.7
10645,56,Male,91.4,1.75,168.0,134.0,70.0,0.7,Cardio,21.5,2.8,5,1,29.7,7.0,0.6530612244897959,4.571428571428571,292.5
10646,26,Male,78.6,1.67,193.0,136.0,66.0,0.5,Yoga,18.8,4.3,4,1,28.3,3.0,0.5511811023622047,1.6535433070866143,65.0
10647,36,Male,58.2,1.67,181.0,152.0,66.0,0.89,Mixed,12.7,4.6,6,2,21.0,8.0,0.7478260869565218,5.982608695652174,309.9
10648,33,Female,51.1,1.56,190.0,132.0,61.0,0.51,Yoga,18.5,3.9,3,1,20.9,3.0,0.5503875968992248,1.6511627906976742,43.0
10649,42,Male,79.2,1.65,170.0,137.0,75.0,0.5,Cardio,24.2,2.2,3,0,29.0,7.0,0.6526315789473685,4.568421052631579,180.9
10650,35,Male,94.1,1.7,183.0,140.0,61.0,0.63,Cardio,15.6,2.6,7,2,32.4,7.0,0.6475409836065574,4.532786885245902,268.7
10651,40,Female,75.1,1.79,181.0,142.0,68.0,0.61,Cardio,36.1,2.9,5,1,23.4,7.0,0.6548672566371682,4.5840707964601775,210.0
10652,38,Female,75.5,1.62,181.0,151.0,80.0,0.92,Strength,30.0,3.8,3,1,28.8,6.0,0.7029702970297029,4.217821782178218,293.0
10653,28,Female,50.0,1.66,187.0,156.0,63.0,0.9,Mixed,22.2,4.4,6,2,18.1,8.0,0.75,6.0,270.0
10654,56,Female,51.8,1.59,164.0,126.0,79.0,0.86,Yoga,20.2,3.9,3,0,20.6,3.0,0.5529411764705883,1.6588235294117648,73.9
10655,58,Female,57.9,1.7,157.0,125.0,65.0,1.19,Cardio,12.6,3.8,7,3,20.0,7.0,0.6521739130434783,4.565217391304348,314.5
10656,21,Female,79.3,1.76,200.0,146.0,79.0,0.72,Yoga,31.1,3.7,3,0,25.6,3.0,0.5537190082644629,1.6611570247933884,94.8
10657,42,Male,70.7,1.74,176.0,131.0,77.0,1.07,Yoga,25.0,4.4,2,0,23.3,3.0,0.5454545454545454,1.6363636363636362,123.8
10658,49,Male,61.0,1.56,170.0,137.0,59.0,0.73,Strength,21.0,2.8,4,2,25.0,6.0,0.7027027027027027,4.216216216216217,187.7
10659,47,Female,82.9,1.69,169.0,125.0,72.0,0.31,Yoga,28.0,3.4,3,0,28.9,3.0,0.5463917525773195,1.6391752577319587,42.1
10660,43,Male,55.6,1.61,181.0,163.0,59.0,0.86,HIIT,18.2,3.3,7,2,21.4,9.5,0.8524590163934426,8.098360655737704,387.2
10661,53,Female,77.3,1.78,166.0,143.0,73.0,0.34,Mixed,26.4,3.5,3,0,24.4,8.0,0.7526881720430108,6.021505376344086,158.3
10662,51,Male,51.6,1.66,165.0,151.0,68.0,0.88,HIIT,17.2,2.7,4,1,18.6,9.5,0.8556701030927835,8.128865979381443,369.1
10663,26,Female,66.9,1.53,193.0,157.0,70.0,0.4,Strength,24.4,3.2,3,0,28.7,6.0,0.7073170731707317,4.243902439024391,113.6
10664,29,Female,78.0,1.66,200.0,140.0,68.0,1.03,Yoga,16.1,4.0,6,2,28.4,3.0,0.5454545454545454,1.6363636363636362,131.5
10665,19,Male,75.8,1.73,203.0,170.0,73.0,0.58,Mixed,21.3,3.7,2,0,25.4,8.0,0.7461538461538462,5.969230769230769,262.4
10666,55,Male,71.1,1.7,170.0,142.0,58.0,1.52,Mixed,13.0,5.2,5,3,24.5,8.0,0.75,6.0,648.4
10667,22,Female,58.3,1.63,190.0,132.0,62.0,0.71,Yoga,22.4,3.9,3,1,22.0,3.0,0.546875,1.640625,67.9
10668,22,Female,48.4,1.62,197.0,153.0,70.0,0.64,Cardio,26.0,3.2,5,1,18.4,7.0,0.6535433070866141,4.574803149606299,141.7
10669,39,Female,63.1,1.58,176.0,130.0,75.0,0.75,Yoga,26.6,3.3,2,0,25.2,3.0,0.5445544554455446,1.6336633663366338,77.3
10670,22,Female,72.7,1.64,195.0,175.0,57.0,1.45,HIIT,15.5,3.7,7,3,27.0,9.5,0.855072463768116,8.123188405797102,856.3
10671,21,Female,81.5,1.59,195.0,163.0,67.0,1.31,Mixed,17.7,5.0,6,2,32.1,8.0,0.75,6.0,640.6
10672,26,Female,70.8,1.78,200.0,142.0,71.0,0.92,Yoga,29.2,4.0,3,1,22.4,3.0,0.5503875968992248,1.6511627906976742,107.6
10673,46,Male,63.4,1.59,178.0,160.0,63.0,1.39,HIIT,16.6,3.9,7,3,25.1,9.5,0.8434782608695652,8.013043478260869,706.2
10674,39,Male,81.5,1.69,177.0,137.0,63.0,1.28,Cardio,14.4,3.6,7,3,28.5,7.0,0.6491228070175439,4.543859649122807,474.0
10675,44,Male,81.2,1.69,174.0,139.0,74.0,0.83,Cardio,21.9,2.9,5,1,28.6,7.0,0.65,4.55,306.7
10676,27,Male,67.7,1.77,195.0,156.0,83.0,0.89,Cardio,25.6,3.1,2,0,21.5,7.0,0.6517857142857143,4.5625,274.9
10677,33,Male,73.2,1.79,191.0,149.0,71.0,1.16,Cardio,22.4,4.2,3,1,22.9,7.0,0.65,4.55,386.3
10678,59,Female,67.0,1.75,166.0,137.0,70.0,0.53,Strength,29.7,2.9,2,0,21.9,6.0,0.6979166666666666,4.1875,148.7
10679,59,Female,60.0,1.72,164.0,135.0,68.0,0.74,Strength,32.2,3.4,5,1,20.4,6.0,0.6979166666666666,4.1875,185.9
10680,27,Male,74.2,1.58,202.0,159.0,58.0,1.36,Strength,14.7,4.7,5,3,29.9,6.0,0.7013888888888888,4.208333333333333,424.7
10681,23,Female,60.0,1.57,199.0,154.0,70.0,0.69,Cardio,27.8,2.9,3,0,24.3,7.0,0.6511627906976745,4.558139534883721,188.7
10682,22,Male,60.3,1.6,196.0,147.0,55.0,1.35,Cardio,21.4,3.6,5,2,23.7,7.0,0.6524822695035462,4.567375886524824,371.8
10683,23,Male,77.0,1.76,193.0,160.0,61.0,1.29,Mixed,19.4,4.6,6,3,25.0,8.0,0.75,6.0,596.0
10684,42,Female,68.9,1.69,173.0,124.0,65.0,1.12,Yoga,16.5,4.1,4,2,24.2,3.0,0.5462962962962963,1.6388888888888888,126.5
10685,21,Female,72.2,1.77,193.0,142.0,80.0,0.48,Yoga,18.0,3.5,3,1,23.1,3.0,0.5486725663716814,1.646017699115044,57.0
10686,57,Male,66.4,1.78,166.0,140.0,79.0,0.72,Strength,20.8,3.1,4,1,21.0,6.0,0.7011494252873564,4.206896551724138,201.1
10687,49,Male,78.2,1.61,179.0,129.0,68.0,1.18,Yoga,10.2,4.9,4,2,30.3,3.0,0.5495495495495496,1.648648648648649,152.1
10688,52,Male,61.5,1.68,169.0,141.0,78.0,0.5,Strength,28.6,3.5,3,0,21.7,6.0,0.6923076923076923,4.153846153846153,127.7
10689,27,Male,57.1,1.68,202.0,139.0,61.0,1.13,Yoga,15.8,3.8,7,2,20.3,3.0,0.5531914893617021,1.6595744680851063,107.1
10690,51,Female,64.2,1.65,169.0,145.0,71.0,0.63,Mixed,25.3,4.4,3,1,23.7,8.0,0.7551020408163265,6.040816326530612,244.3
10691,53,Male,86.3,1.63,170.0,135.0,69.0,0.77,Cardio,21.0,3.1,5,1,32.6,7.0,0.6534653465346535,4.574257425742575,304.0
10692,23,Female,67.0,1.8,189.0,171.0,66.0,1.36,HIIT,18.1,3.8,6,2,20.7,9.5,0.8536585365853658,8.109756097560975,739.0
10693,33,Male,76.2,1.69,191.0,161.0,71.0,0.49,Mixed,26.4,3.9,2,0,26.8,8.0,0.75,6.0,224.0
10694,36,Male,65.1,1.68,181.0,127.0,62.0,1.16,Yoga,8.0,4.0,6,3,23.0,3.0,0.5462184873949579,1.638655462184874,123.7
10695,51,Female,63.9,1.6,173.0,156.0,58.0,1.26,HIIT,18.8,4.0,5,2,25.0,9.5,0.8521739130434782,8.095652173913043,651.8
10696,42,Female,84.6,1.75,184.0,170.0,85.0,0.6,HIIT,24.0,2.9,5,1,27.7,9.5,0.8585858585858586,8.156565656565656,414.0
10697,48,Female,44.9,1.58,174.0,159.0,77.0,1.02,HIIT,16.8,3.5,4,1,18.0,9.5,0.845360824742268,8.030927835051546,367.8
10698,58,Female,60.8,1.73,164.0,135.0,82.0,0.82,Cardio,25.2,2.6,3,0,20.4,7.0,0.6463414634146342,4.524390243902439,225.6
10699,34,Female,82.5,1.73,187.0,156.0,64.0,1.08,Mixed,24.4,4.1,5,1,27.6,8.0,0.7479674796747967,5.983739837398374,533.2
10700,47,Male,65.5,1.64,176.0,140.0,57.0,1.14,Strength,12.9,4.4,5,2,24.4,6.0,0.6974789915966386,4.184873949579831,312.5
10701,56,Male,72.8,1.71,173.0,139.0,76.0,0.34,Cardio,31.9,1.9,3,0,24.8,7.0,0.6494845360824743,4.546391752577319,112.5
10702,48,Male,77.5,1.7,172.0,136.0,68.0,1.24,Cardio,20.4,3.2,3,1,26.8,7.0,0.6538461538461539,4.576923076923077,439.8
10703,36,Female,57.4,1.68,185.0,152.0,74.0,1.25,Strength,18.3,4.0,4,2,20.4,6.0,0.7027027027027027,4.216216216216217,302.5
10704,52,Female,79.8,1.68,159.0,146.0,73.0,1.11,HIIT,28.4,3.7,4,1,28.2,9.5,0.8488372093023255,8.063953488372093,714.3
10705,46,Female,77.6,1.69,176.0,160.0,70.0,0.29,HIIT,30.5,2.6,5,1,27.3,9.5,0.8490566037735849,8.066037735849058,181.5
10706,18,Male,71.5,1.69,198.0,146.0,82.0,0.47,Yoga,33.6,3.3,3,0,25.0,3.0,0.5517241379310345,1.6551724137931034,55.6
10707,21,Female,73.5,1.69,198.0,179.0,71.0,1.07,HIIT,24.4,3.7,4,1,25.9,9.5,0.8503937007874016,8.078740157480315,635.4
10708,45,Male,70.6,1.57,177.0,127.0,66.0,0.91,Yoga,15.5,4.1,7,2,28.7,3.0,0.5495495495495496,1.648648648648649,105.9
10709,35,Male,59.9,1.66,177.0,146.0,75.0,0.86,Strength,23.2,3.4,3,1,21.6,6.0,0.696078431372549,4.1764705882352935,215.1
10710,43,Male,77.6,1.71,179.0,163.0,72.0,0.57,HIIT,32.4,3.0,3,0,26.6,9.5,0.8504672897196262,8.07943925233645,357.4
10711,57,Female,88.4,1.69,164.0,135.0,80.0,1.13,Cardio,28.8,3.0,2,0,31.0,7.0,0.6547619047619048,4.583333333333333,457.8
10712,36,Male,83.7,1.78,188.0,136.0,73.0,0.71,Yoga,25.1,3.1,4,1,26.6,3.0,0.5478260869565217,1.643478260869565,97.7
10713,23,Male,70.1,1.74,194.0,160.0,60.0,1.35,Mixed,21.9,4.7,6,2,23.1,8.0,0.746268656716418,5.970149253731344,565.0
10714,18,Male,84.4,1.59,205.0,163.0,85.0,0.78,Cardio,27.6,2.9,3,0,33.3,7.0,0.65,4.55,299.5
10715,25,Female,69.0,1.66,197.0,177.0,68.0,0.91,HIIT,30.3,3.0,3,1,24.9,9.5,0.8449612403100775,8.027131782945736,504.0
10716,50,Male,80.5,1.65,166.0,151.0,62.0,0.65,HIIT,20.8,3.3,3,1,29.6,9.5,0.8557692307692307,8.129807692307692,425.4
10717,38,Female,62.9,1.68,175.0,128.0,71.0,0.29,Yoga,24.6,3.2,3,0,22.3,3.0,0.5480769230769231,1.6442307692307694,30.0
10718,41,Female,79.8,1.68,176.0,150.0,70.0,0.41,Mixed,27.3,3.8,2,0,28.3,8.0,0.7547169811320755,6.037735849056604,197.5
10719,42,Male,66.1,1.74,182.0,155.0,71.0,0.66,Mixed,17.8,4.0,4,1,21.8,8.0,0.7567567567567568,6.054054054054054,264.1
10720,36,Male,72.9,1.7,186.0,152.0,73.0,1.05,Strength,15.5,4.0,6,2,25.3,6.0,0.6991150442477876,4.1946902654867255,321.1
10721,46,Female,70.1,1.8,163.0,149.0,71.0,0.81,HIIT,18.1,3.1,3,1,21.6,9.5,0.8478260869565217,8.054347826086957,457.3
10722,27,Male,91.8,1.7,191.0,156.0,73.0,0.88,Strength,9.1,3.6,4,2,31.6,6.0,0.7033898305084746,4.220338983050848,340.9
10723,29,Female,58.9,1.6,192.0,139.0,75.0,0.9,Yoga,17.2,3.9,5,1,23.1,3.0,0.5470085470085471,1.6410256410256412,87.0
10724,50,Female,52.2,1.63,180.0,161.0,55.0,1.02,HIIT,12.6,3.6,6,2,19.6,9.5,0.848,8.056,428.9
10725,24,Female,73.8,1.74,202.0,163.0,69.0,0.78,Strength,16.1,3.9,7,2,24.4,6.0,0.706766917293233,4.240601503759399,244.1
10726,34,Male,60.3,1.52,185.0,148.0,62.0,1.28,Strength,14.6,3.8,4,2,26.1,6.0,0.6991869918699187,4.195121951219512,323.8
10727,27,Female,57.1,1.55,194.0,139.0,73.0,0.57,Yoga,27.3,3.8,4,1,23.9,3.0,0.5454545454545454,1.6363636363636362,53.3
10728,48,Female,58.6,1.68,165.0,118.0,60.0,0.9,Yoga,17.6,4.1,5,3,20.7,3.0,0.5523809523809524,1.6571428571428573,87.4
10729,23,Male,88.7,1.78,184.0,159.0,85.0,0.83,Mixed,24.7,4.6,2,0,28.1,8.0,0.7474747474747475,5.97979797979798,440.2
10730,34,Male,95.2,1.81,184.0,147.0,77.0,1.18,Cardio,29.6,3.2,2,0,29.0,7.0,0.6542056074766355,4.579439252336448,514.4
